date,actual,gru_mcd_1234,gru_mcd_1234_L,gru_mcd_1234_U,gru_mcd_42,gru_mcd_42_L,gru_mcd_42_U,gru_mcd_73,gru_mcd_73_L,gru_mcd_73_U,gru_mcd_31415,gru_mcd_31415_L,gru_mcd_31415_U,gru_mcd_271828183,gru_mcd_271828183_L,gru_mcd_271828183_U,lstm_mcd_31415,lstm_mcd_31415_L,lstm_mcd_31415_U,lstm_mcd_73,lstm_mcd_73_L,lstm_mcd_73_U,lstm_mcd_271828183,lstm_mcd_271828183_L,lstm_mcd_271828183_U,lstm_mcd_42,lstm_mcd_42_L,lstm_mcd_42_U,lstm_mcd_1234,lstm_mcd_1234_L,lstm_mcd_1234_U,transformer_mcd_1234,transformer_mcd_1234_L,transformer_mcd_1234_U,transformer_mcd_31415,transformer_mcd_31415_L,transformer_mcd_31415_U,transformer_mcd_73,transformer_mcd_73_L,transformer_mcd_73_U,transformer_mcd_42,transformer_mcd_42_L,transformer_mcd_42_U,transformer_mcd_271828183,transformer_mcd_271828183_L,transformer_mcd_271828183_U,tcn_mcd_73,tcn_mcd_73_L,tcn_mcd_73_U,tcn_mcd_42,tcn_mcd_42_L,tcn_mcd_42_U,tcn_mcd_31415,tcn_mcd_31415_L,tcn_mcd_31415_U,tcn_mcd_1234,tcn_mcd_1234_L,tcn_mcd_1234_U,tcn_mcd_271828183,tcn_mcd_271828183_L,tcn_mcd_271828183_U,gru_hllla_31415,gru_hllla_31415_L,gru_hllla_31415_U,gru_hllla_73,gru_hllla_73_L,gru_hllla_73_U,gru_hllla_42,gru_hllla_42_L,gru_hllla_42_U,gru_hllla_1234,gru_hllla_1234_L,gru_hllla_1234_U,gru_hllla_271828183,gru_hllla_271828183_L,gru_hllla_271828183_U
2023-10-04,6886.576172,6910.2104,6752.083521,7030.3953,6825.1377,6693.024695,6929.04115,6867.453,6765.69541,6955.2229,6924.755,6837.280139,6998.670374,6949.2305,6813.135706,7105.873584,6877.6255,6661.699536,7059.316528,6863.4727,6687.73761,7020.381165,6918.004,6740.829199,7041.594653,6847.317,6709.632068,6982.124951,6895.227,6781.850476,7016.304382,6785.857,6720.5494140625,6851.761621093749,6677.922,6536.096728515625,6839.932604980469,6622.2505,6498.770422363281,6768.41044921875,6758.8965,6517.569348144531,7017.448071289063,6759.8086,6616.197338867188,6975.515283203124,6892.236,6825.6458984375,6981.7745361328125,6872.438,6857.91611328125,6884.214208984375,6945.167,6875.934509277344,7051.402673339843,6931.9126,6843.647619628906,7030.666638183594,6952.045,6887.907019042968,6998.950183105469,6850.6445,6731.7153,6969.5737,6901.49,6812.4,6990.5806,6894.526,6820.036,6969.0156,6875.39,6785.305,6965.475,6884.482,6805.0186,6963.9453
2023-10-05,6874.826172,6886.8726,6779.470154,7017.743323,6802.6562,6701.008276,6912.22666,6844.615,6771.692041,6908.657422,6901.435,6799.679919,6976.807983,6928.773,6784.089233,7078.297449,6826.1533,6594.294739,7014.185034,6845.0356,6685.732471,7002.40863,6853.518,6701.079382,7018.753296,6834.3813,6699.80769,6968.790833,6850.406,6721.748193,6986.304883,6751.087,6688.438989257813,6807.2541015625,6649.2925,6507.972534179688,6793.761450195312,6571.86,6451.931579589844,6706.110522460937,6719.79,6502.271252441406,7001.936511230469,6744.3613,6557.710046386719,6919.679541015625,6840.89,6754.103137207031,6978.012255859375,6825.909,6814.717272949219,6840.898815917969,6902.142,6837.059594726563,7000.5704345703125,6883.3594,6793.7283203125,6968.046154785156,6900.8535,6830.645495605469,6945.136291503906,6822.686,6702.378,6942.994,6876.881,6786.454,6967.3076,6873.3203,6797.013,6949.6274,6851.705,6759.659,6943.751,6848.9595,6768.0215,6929.8975
2023-10-06,6888.518066,6866.773,6729.368872,6989.907202,6789.503,6662.641125,6874.94093,6813.12,6735.324719,6878.922815,6883.27,6816.11134,6939.04884,6901.96,6735.460938,7064.778625,6811.741,6631.230237,6979.859741,6828.3887,6681.55835,6953.547131,6816.4507,6611.087231,6964.286255,6803.085,6678.348865,6933.623376,6843.787,6706.016541,6965.796826,6727.527,6658.299816894531,6791.59248046875,6626.177,6474.205212402344,6785.080126953125,6563.535,6447.605004882813,6675.555102539062,6706.6567,6532.081042480469,6967.090979003906,6730.134,6556.9025390625,6924.463061523437,6835.1606,6771.7637939453125,6898.725646972656,6812.0537,6800.694653320313,6825.757946777344,6882.043,6813.202392578125,6965.191796875,6869.1313,6772.906103515625,6958.803552246093,6896.679,6840.1490478515625,6937.143383789063,6811.834,6690.525,6933.143,6850.4204,6760.743,6940.0977,6844.725,6769.012,6920.438,6828.452,6738.367,6918.537,6832.3433,6751.8413,6912.845
2023-10-07,6888.518066,6881.8276,6758.364905,7000.046887,6800.6987,6693.982715,6901.249683,6840.011,6770.518921,6914.689221,6899.225,6825.664185,6983.404224,6914.721,6745.840515,7078.794226,6824.198,6637.518286,7019.226306,6824.8657,6685.226685,6936.558862,6832.6157,6687.011389,6975.268298,6814.2754,6645.898584,6952.723987,6857.095,6732.528235,6976.437891,6741.662,6687.856188964844,6809.535534667969,6628.281,6488.184777832032,6791.92177734375,6583.205,6484.76884765625,6707.528845214843,6714.078,6459.380871582031,6934.906640624999,6722.585,6566.025476074219,6933.046130371094,6845.313,6762.208203125,6920.80283203125,6831.138,6817.489282226563,6846.483862304687,6904.1846,6842.992956542968,7003.549597167968,6893.5386,6779.6083984375,7012.235107421875,6914.1406,6863.463195800781,6967.504809570312,6825.8643,6704.523,6947.2056,6877.626,6789.3857,6965.866,6873.7344,6800.286,6947.1826,6854.091,6766.4526,6941.729,6853.7188,6774.3804,6933.057
2023-10-08,6888.518066,6867.6855,6736.10946,6984.238916,6806.212,6697.774622,6898.794604,6827.805,6721.752795,6906.034375,6901.5664,6826.606299,6964.057153,6911.6274,6764.325793,7070.809229,6825.188,6607.325513,7008.567114,6833.01,6686.611755,6962.743762,6855.7026,6722.457495,6949.484375,6817.1025,6690.68927,6958.522986,6865.737,6760.285156,6981.105249,6736.5176,6685.7794189453125,6795.980139160156,6614.4355,6444.964440917969,6745.80283203125,6579.487,6442.81845703125,6728.403002929687,6697.862,6523.248706054687,6885.585363769531,6727.072,6606.488427734375,6888.934423828125,6845.5273,6772.841296386719,6913.903369140625,6830.131,6818.664562988281,6845.105114746094,6898.806,6805.267297363282,7016.366931152344,6880.983,6791.404528808594,6991.988940429687,6912.241,6851.829321289062,6966.163317871094,6824.421,6703.537,6945.3047,6867.4346,6779.573,6955.296,6863.3374,6790.081,6936.5938,6840.2715,6752.4634,6928.0796,6846.961,6768.1343,6925.7876
2023-10-09,6891.455078,6869.791,6738.838745,6990.216943,6805.878,6701.460864,6894.724915,6838.701,6738.283118,6911.026147,6896.061,6832.470496,6954.201062,6923.631,6777.802612,7052.560229,6822.685,6598.188525,6976.845728,6828.0996,6682.810913,6944.306738,6839.2285,6689.860913,6973.475549,6815.0806,6656.24574,6958.319678,6871.6694,6755.961121,6982.903625,6735.1577,6673.653540039062,6790.9974609375,6633.439,6462.740063476563,6830.081433105468,6574.837,6474.0390625,6710.595056152344,6701.0527,6453.3234375,6897.214001464844,6727.123,6541.974743652344,6924.344653320312,6843.766,6765.178942871094,6923.225610351563,6830.006,6817.6634765625,6844.576171875,6902.1255,6824.04482421875,6996.428295898438,6890.31,6816.15439453125,6988.607348632812,6912.2217,6866.182934570313,6965.411450195313,6822.5063,6701.9717,6943.041,6867.927,6780.358,6955.4956,6863.127,6790.068,6936.186,6843.195,6756.049,6930.341,6844.966,6766.337,6923.5947
2023-10-10,6922.187988,6880.444,6772.199731,6989.972827,6810.1895,6647.703174,6913.618774,6833.1914,6757.670459,6911.390613,6898.9194,6806.729102,6958.66582,6915.215,6757.549353,7068.736414,6822.788,6633.360889,7008.85824,6846.928,6695.01875,6955.791943,6856.57,6687.33009,7028.527686,6838.439,6682.022729,6961.490881,6869.575,6756.329431,6982.183508,6741.215,6673.577404785156,6815.714050292969,6622.051,6460.647692871094,6816.266162109375,6590.6006,6484.412780761719,6731.379809570312,6712.5005,6542.214147949218,6918.09921875,6740.0264,6569.100402832031,6960.535131835937,6840.451,6761.863244628907,6926.414172363281,6834.1113,6821.921618652344,6846.655236816407,6906.069,6849.462780761719,6981.036706542969,6880.5625,6770.659155273437,6965.834375,6916.384,6861.962805175781,6963.299694824219,6819.4756,6698.3213,6940.63,6872.6797,6784.303,6961.056,6871.2285,6797.883,6944.574,6845.4062,6757.0693,6933.743,6846.562,6767.38,6925.744
2023-10-11,6931.75293,6906.69,6784.037744,7041.825037,6824.8843,6707.823621,6925.178027,6847.8467,6761.015222,6913.21626,6927.98,6853.84115,6979.500061,6935.0244,6757.827991,7097.255322,6844.0176,6683.185364,6994.428271,6845.674,6698.312964,6975.982104,6876.555,6743.073181,7012.411865,6846.5923,6718.043213,7017.897888,6884.459,6738.539795,7007.768848,6740.154,6667.39833984375,6830.2650390625,6626.186,6473.784948730468,6816.398168945312,6603.2993,6481.9013671875,6705.129821777344,6706.7114,6506.725793457032,6887.222692871093,6757.135,6577.263195800781,6957.231005859375,6871.391,6784.020373535156,6949.672375488281,6865.167,6851.756433105469,6878.837927246093,6943.0557,6883.933923339844,7027.755346679687,6900.763,6788.137670898437,6986.623718261719,6951.1675,6908.5989990234375,6988.02578125,6843.1016,6721.525,6964.678,6892.2666,6804.5625,6979.9707,6889.3984,6817.1333,6961.6636,6866.891,6779.996,6953.786,6875.717,6797.438,6953.9956
2023-10-12,6935.150879,6920.2773,6785.377173,7039.091699,6835.1074,6724.853247,6924.057056,6849.2104,6743.148877,6912.624023,6932.621,6858.943567,6992.760828,6950.405,6767.902881,7081.743079,6843.265,6644.871167,7022.843542,6870.3096,6731.625024,7028.472937,6890.763,6741.405017,7046.026843,6873.2456,6675.879602,7022.67998,6893.665,6731.029114,7040.64541,6740.5605,6685.017614746093,6792.946899414063,6631.212,6479.22001953125,6788.045666503906,6611.0273,6481.819299316407,6788.812377929688,6755.475,6542.438732910156,6984.418566894531,6753.8774,6569.123559570313,6972.403552246093,6881.234,6790.810327148438,6945.208813476563,6871.135,6858.633374023438,6883.897229003906,6944.638,6868.031921386719,7019.876330566406,6912.397,6819.310986328125,7022.182788085937,6960.3364,6904.660363769532,6998.9876708984375,6858.0806,6738.042,6978.119,6898.7534,6812.184,6985.3228,6892.6865,6821.9297,6963.4434,6870.568,6784.834,6956.302,6880.872,6803.964,6957.7803
2023-10-13,6926.779785,6885.5776,6764.786084,7014.682056,6835.07,6694.234631,6946.318091,6840.102,6760.452258,6916.538171,6910.1904,6817.913257,6968.709668,6946.3667,6766.394092,7106.078296,6843.3413,6603.179395,7051.051892,6859.1855,6679.351318,6997.175647,6888.8794,6728.428491,7051.047034,6877.73,6702.852393,7034.202295,6911.9795,6782.808716,7042.638367,6738.4434,6667.646240234375,6790.14208984375,6638.05,6505.298254394531,6797.763024902344,6584.5996,6466.938586425781,6700.953674316406,6736.212,6524.924877929688,6982.569213867188,6746.4126,6561.789050292969,6886.978332519531,6874.65,6793.6912109375,6951.772534179688,6867.946,6855.6494140625,6881.188806152344,6943.0024,6887.178637695312,7028.462866210937,6916.55,6827.788610839843,7012.973474121094,6965.11,6921.252709960938,7000.10107421875,6861.2764,6742.78,6979.773,6883.873,6797.894,6969.852,6875.802,6806.4624,6945.141,6857.08,6770.9976,6943.1626,6870.6504,6794.72,6946.5806
2023-10-14,6926.779785,6878.234,6747.08396,7025.656995,6822.8125,6708.340259,6927.928308,6846.793,6741.906177,6914.678943,6912.1655,6834.301807,6976.787305,6931.7114,6806.621252,7067.925,6848.9395,6633.736462,7016.019788,6860.931,6703.303223,6990.111926,6881.4434,6762.651013,7005.606555,6855.719,6694.417151,6991.855652,6876.37,6734.986987,6986.912537,6745.3276,6670.630883789063,6805.609057617187,6640.7812,6518.185327148438,6840.918737792968,6582.5693,6482.199633789062,6707.623937988281,6726.7754,6523.581970214844,6926.532019042968,6743.2544,6610.998583984375,6887.744140625,6871.306,6797.815930175781,6934.566162109375,6860.9014,6848.36728515625,6873.877819824219,6936.259,6874.817224121094,7025.019580078125,6919.248,6825.05576171875,7032.152673339843,6946.9146,6906.777685546875,6993.057971191406,6847.4346,6729.555,6965.314,6882.2627,6795.8677,6968.6577,6878.3,6808.5557,6948.044,6859.342,6772.452,6946.2314,6868.368,6791.739,6944.9976
2023-10-15,6926.779785,6897.5557,6776.151331,7016.159387,6825.878,6691.850696,6916.360156,6851.881,6756.070068,6927.035815,6916.7114,6832.738354,6968.401062,6937.274,6781.944189,7057.509338,6846.6895,6623.260596,7069.075378,6871.6777,6706.171643,7017.953186,6883.457,6764.87522,7027.376245,6857.567,6694.201831,6984.447314,6890.871,6755.879224,7014.355615,6742.7524,6670.166455078125,6800.319921875,6633.4995,6461.177661132812,6836.336694335937,6588.8325,6480.403479003906,6761.308361816406,6719.129,6526.369372558594,6953.986499023437,6744.3345,6616.476049804687,6938.305090332031,6874.937,6803.860546875,6970.067321777344,6861.058,6846.79228515625,6872.363830566406,6934.4214,6868.84443359375,7024.665222167969,6918.9844,6822.698083496094,7009.252624511719,6951.308,6906.271435546875,6998.73427734375,6846.4575,6728.695,6964.22,6888.5576,6802.17,6974.9453,6883.8545,6813.971,6953.738,6861.708,6774.8765,6948.5396,6870.493,6793.643,6947.3433
2023-10-16,6896.291992,6906.3164,6747.507288,7030.367163,6824.165,6733.442749,6931.063098,6846.8794,6722.956372,6920.71687,6911.8164,6835.477197,6969.444104,6938.352,6772.74729,7054.961047,6855.7505,6650.371692,7057.761609,6856.6577,6722.495984,6980.706628,6882.3325,6697.660559,7012.138416,6857.775,6713.352722,6987.124951,6871.264,6764.859326,6996.247192,6739.4355,6670.473522949219,6808.497290039062,6640.4517,6472.306396484375,6816.467028808594,6587.4336,6458.510314941406,6723.537023925781,6763.2524,6579.408898925782,6974.486376953125,6740.619,6590.724890136718,6924.637731933593,6875.942,6793.704113769531,6960.57431640625,6861.516,6848.748400878906,6875.235546875,6936.95,6869.302990722656,7021.368310546875,6912.16,6839.579016113281,6998.271386718749,6946.973,6898.250708007812,6984.430114746094,6846.811,6729.077,6964.545,6889.0537,6802.676,6975.4316,6884.6,6814.7046,6954.4956,6862.149,6775.227,6949.071,6871.925,6795.0444,6948.805
2023-10-17,6939.615234,6881.5566,6759.45127,6991.707288,6809.314,6662.937634,6918.118127,6848.4404,6748.131287,6927.625024,6915.565,6838.351587,6978.176648,6916.353,6782.867993,7045.258545,6820.0474,6644.815088,6980.340344,6854.9844,6704.912329,6986.101965,6874.6914,6720.598083,7017.769824,6846.045,6693.989453,6977.682007,6873.839,6748.714612,6996.573792,6736.4395,6681.340856933593,6814.861779785156,6612.2207,6455.436022949219,6768.01279296875,6588.966,6488.770300292968,6714.948889160156,6720.5073,6481.98642578125,6979.615795898437,6747.1855,6570.392004394531,6963.561938476562,6846.4775,6771.29130859375,6917.629431152343,6843.794,6828.968103027344,6856.187634277344,6916.785,6847.654919433594,7011.937426757812,6895.892,6801.563549804688,6996.692346191406,6917.4614,6847.080236816406,6967.978894042969,6835.1177,6717.079,6953.1562,6885.6343,6798.7764,6972.492,6887.15,6816.358,6957.942,6860.0977,6771.5317,6948.6636,6862.431,6785.099,6939.763
2023-10-18,6927.905762,6916.5845,6761.687561,7021.160352,6832.03,6726.012634,6925.843762,6860.159,6778.524341,6947.494885,6936.6875,6852.604773,6994.646216,6949.937,6760.808643,7125.744336,6840.7827,6626.601392,7040.68623,6873.4688,6709.843115,7030.172095,6890.4487,6719.894995,7013.1948,6865.064,6705.315234,6990.134131,6889.408,6777.102527,7009.43208,6760.7876,6700.32841796875,6833.194775390625,6633.0596,6482.439099121094,6838.147802734375,6620.237,6505.103100585938,6776.814990234375,6756.703,6564.920251464844,6993.588366699219,6756.04,6596.249755859375,6972.6736328125,6884.628,6760.9095703125,6995.156103515625,6882.5996,6869.238293457031,6894.778515625,6952.038,6881.382409667969,7033.234448242188,6930.3643,6807.61572265625,7046.066735839844,6960.0254,6891.543383789062,7011.525122070312,6853.732,6735.9414,6971.5225,6907.715,6821.702,6993.7275,6903.6865,6833.604,6973.769,6878.0586,6791.688,6964.429,6888.342,6811.9614,6964.722
2023-10-19,6846.426758,6883.4155,6745.232446,7024.649341,6818.031,6713.105066,6910.027136,6844.732,6775.869128,6904.507788,6915.543,6838.17821,7001.604016,6951.5938,6793.266479,7109.047229,6851.935,6679.998303,7022.080164,6871.022,6742.638428,6991.773535,6901.0044,6765.941638,7044.337585,6879.629,6741.748645,6999.753113,6880.5786,6753.998083,7000.777307,6740.663,6676.10908203125,6815.396337890625,6622.8506,6485.3184814453125,6787.83583984375,6605.3506,6484.071508789062,6738.118957519531,6755.0107,6520.177172851562,7076.614831542968,6758.2305,6596.755944824219,6958.256591796875,6885.5107,6812.573254394531,6965.137475585938,6865.561,6850.955834960938,6877.705285644532,6936.3257,6870.99287109375,7018.669592285156,6910.091,6791.319274902344,7018.064233398437,6946.3125,6902.037731933594,6979.05087890625,6841.0576,6723.2603,6958.855,6882.976,6795.923,6970.0293,6879.8022,6809.069,6950.5356,6859.2295,6771.3853,6947.0737,6867.551,6790.7363,6944.365
2023-10-20,6849.167969,6833.7173,6720.682544,6938.998389,6752.0083,6650.01792,6850.394678,6796.6113,6692.435742,6878.10354,6870.739,6815.403369,6941.385583,6908.358,6732.56571,7067.667554,6786.4136,6580.628418,6945.553613,6812.8394,6673.606897,6957.960315,6842.8267,6684.605078,6993.948132,6804.4326,6688.564282,6915.016675,6853.1504,6725.77511,6969.158179,6684.582,6604.0880126953125,6751.054821777344,6586.0566,6464.887524414063,6738.600634765625,6546.371,6420.588635253906,6675.301196289062,6690.0645,6485.536669921875,6955.295324707031,6697.5337,6512.271667480469,6868.002551269531,6807.591,6715.697973632812,6888.176940917969,6790.0396,6779.618237304688,6803.011511230468,6858.0396,6802.117114257812,6930.692004394531,6836.5806,6727.945593261718,6939.756823730469,6863.7695,6805.074853515625,6905.900280761719,6784.1875,6664.395,6903.98,6825.5005,6734.975,6916.026,6829.899,6755.3643,6904.4336,6807.4326,6713.947,6900.9185,6804.584,6725.126,6884.042
2023-10-21,6849.167969,6843.1455,6660.229041,6974.506677,6740.89,6641.697266,6837.246863,6788.324,6716.474951,6859.988843,6853.049,6770.543347,6921.831213,6872.909,6704.246143,7007.236169,6769.466,6580.140662,6942.968091,6800.98,6664.60321,6932.910889,6815.1055,6670.118225,6977.549243,6773.127,6642.81123,6925.372974,6814.761,6706.427258,6949.774976,6696.1313,6628.83291015625,6765.261157226562,6580.473,6446.758227539062,6733.457702636719,6555.966,6445.703295898437,6686.362316894531,6683.39,6456.875524902343,6907.119116210937,6714.017,6550.173657226563,6957.081298828125,6808.163,6708.961108398437,6883.6907958984375,6789.831,6775.149938964843,6802.843383789063,6866.698,6800.042395019531,6938.523266601563,6827.036,6713.278015136719,6923.093286132813,6859.118,6804.330285644532,6906.299877929688,6762.1934,6640.0493,6884.3374,6825.158,6732.7915,6917.525,6826.5796,6750.2217,6902.9375,6801.698,6707.07,6896.3267,6797.071,6715.6685,6878.473
2023-10-22,6849.167969,6845.6787,6729.331165,6985.922021,6749.9106,6661.01637,6840.191614,6785.2974,6697.078308,6864.400073,6863.9106,6797.574304,6922.679077,6864.4233,6727.711365,7001.019177,6769.199,6565.756519,6970.775293,6788.7173,6645.243481,6909.62821,6812.97,6624.980225,6938.733057,6784.3423,6639.247034,6914.098364,6837.7363,6706.707874,6957.097803,6695.244,6631.920764160156,6757.781164550781,6584.342,6416.827429199218,6770.537670898438,6546.2236,6428.331506347657,6650.913671875,6683.5063,6483.845581054688,6963.665026855469,6705.125,6538.072106933594,6885.926342773437,6812.8594,6727.889172363281,6895.1158447265625,6789.94,6776.371496582031,6803.495971679688,6863.7075,6794.708544921875,6989.178491210937,6828.647,6744.05830078125,6918.699853515624,6863.0684,6792.7393798828125,6899.941015625,6767.59,6644.4214,6890.7583,6828.4976,6736.2866,6920.7085,6831.7197,6755.709,6907.7305,6806.876,6713.424,6900.328,6804.312,6722.64,6885.984
2023-10-23,6741.963867,6849.9375,6727.225867,6967.0698,6742.721,6637.671399,6849.208691,6796.055,6714.327222,6863.405762,6864.565,6775.664893,6931.694092,6878.7505,6736.567664,7039.995361,6784.4062,6594.889319,6991.44375,6776.198,6580.623389,6934.805786,6836.9775,6677.319446,6988.222375,6794.727,6681.026868,6911.03667,6815.5205,6653.86615,6942.405408,6696.554,6638.669482421875,6754.217065429688,6591.936,6451.748742675782,6770.911450195313,6533.82,6410.060766601562,6697.614782714843,6697.7417,6490.793786621094,6954.035583496094,6688.497,6542.376257324218,6875.497448730469,6811.372,6721.869287109375,6903.782202148437,6790.2783,6777.696240234375,6805.090881347656,6867.247,6802.077661132813,6960.460498046875,6819.951,6719.025659179688,6914.455053710937,6866.853,6815.701354980469,6906.564184570312,6773.392,6649.9067,6896.8774,6825.833,6733.773,6917.893,6829.8857,6754.208,6905.5635,6804.1753,6710.9956,6897.355,6805.557,6723.9624,6887.152
2023-10-24,6806.762207,6778.951,6666.939026,6904.515186,6675.3496,6563.85177,6784.59364,6720.587,6636.286121,6790.596338,6804.8857,6720.576489,6865.556555,6827.726,6663.260999,6971.612012,6698.181,6504.593811,6836.744751,6746.7295,6633.910168,6876.81947,6765.0684,6593.948792,6895.569263,6727.9126,6619.832703,6843.637402,6787.017,6672.38512,6914.099585,6612.2905,6547.122998046875,6679.352514648437,6520.755,6397.3966796875,6676.121960449219,6467.667,6359.184655761719,6598.950280761718,6629.14,6434.761755371093,6895.960144042969,6625.9727,6480.165002441407,6865.793127441406,6706.107,6612.181958007813,6803.887890625,6694.361,6684.028723144531,6707.6203125,6762.666,6709.817272949219,6833.916101074219,6720.8223,6611.759729003907,6818.722229003906,6761.833,6708.897546386719,6800.842883300781,6717.237,6591.6797,6842.794,6738.0127,6642.8623,6833.163,6750.47,6671.3555,6829.585,6724.0034,6622.74,6825.2666,6718.876,6635.7534,6801.9985
2023-10-25,6834.388184,6813.391,6709.706641,6927.819763,6711.485,6598.364966,6792.321399,6747.36,6666.067407,6831.599268,6834.9546,6770.185095,6886.513879,6825.618,6685.41239,6973.282129,6726.632,6516.431665,6902.393994,6748.959,6617.95885,6888.86012,6779.938,6583.394861,6908.835889,6730.4067,6577.159875,6872.529028,6794.1626,6628.461743,6943.156787,6665.475,6595.491796875,6737.990283203125,6558.864,6422.076745605469,6712.695043945312,6523.8633,6394.093054199218,6689.347448730468,6654.35,6444.656127929688,6886.669494628906,6663.1914,6489.769580078125,6896.259509277344,6772.3237,6698.64873046875,6845.580139160156,6753.572,6739.984790039062,6767.604052734375,6825.084,6780.617980957031,6882.463330078125,6800.542,6666.988671875,6916.333239746094,6823.457,6775.726013183594,6862.171350097657,6739.066,6614.5327,6863.599,6799.2856,6707.295,6891.2764,6803.7866,6728.401,6879.1724,6776.8066,6684.6357,6868.9775,6770.854,6688.7695,6852.9385
2023-10-26,6714.519043,6831.997,6702.048401,6951.579541,6727.159,6615.369031,6817.865491,6764.5205,6681.45553,6840.177356,6841.84,6772.602063,6903.722876,6841.8677,6683.991736,6993.286658,6752.036,6590.592175,6932.442029,6774.936,6623.760583,6920.96853,6807.522,6660.25155,6942.691309,6783.7256,6630.391492,6939.274646,6809.189,6683.813257,6945.329407,6676.2227,6615.406872558594,6738.00869140625,6591.2944,6437.862963867187,6763.255541992187,6526.12,6390.741357421875,6676.8171875,6671.841,6504.634704589844,6908.531140136718,6647.2036,6501.955883789063,6796.210021972656,6798.0713,6730.410595703125,6890.577172851562,6779.418,6766.85,6793.300671386719,6843.983,6786.843591308594,6914.247814941406,6809.152,6697.38017578125,6914.132055664062,6845.121,6780.782946777344,6882.689599609375,6757.1123,6632.4644,6881.7603,6799.8867,6707.9023,6891.871,6806.762,6731.664,6881.8604,6779.3506,6687.4136,6871.2876,6788.6523,6707.1636,6870.141
2023-10-27,6758.792969,6742.9473,6613.21344,6859.658459,6645.696,6537.549927,6718.763965,6686.2876,6608.602979,6760.322107,6770.5127,6686.70614,6835.793567,6788.9614,6664.805432,6945.285791,6679.514,6552.8698,6814.3604,6733.589,6589.536584,6861.799207,6758.4,6625.299646,6886.287854,6717.9536,6581.442078,6832.378235,6764.34,6629.624756,6897.227698,6606.3,6517.809020996094,6665.027392578125,6517.4863,6344.6728515625,6677.871496582031,6453.5127,6342.313342285156,6553.213159179688,6611.016,6389.789453125,6791.058459472656,6584.831,6469.814562988281,6761.279748535157,6687.578,6598.029174804688,6769.731823730469,6669.1094,6656.225024414062,6682.172583007812,6721.9487,6655.2662353515625,6794.904602050781,6709.823,6598.103784179688,6809.151721191406,6730.9644,6666.708288574218,6770.842431640625,6693.0767,6567.4287,6818.7246,6707.569,6612.2993,6802.8384,6723.419,6644.305,6802.5327,6698.071,6597.7837,6798.358,6688.085,6604.91,6771.26
2023-10-28,6758.792969,6755.6265,6626.896155,6870.414038,6659.893,6531.13772,6764.205676,6693.5093,6603.63396,6758.659644,6769.014,6674.303589,6827.149072,6784.714,6670.180103,6940.687585,6676.645,6510.488855,6832.841589,6703.0376,6578.917261,6822.360681,6727.5806,6557.594446,6860.36344,6688.8745,6584.653821,6832.147253,6757.294,6620.203809,6870.059045,6611.6875,6539.70234375,6675.496362304688,6506.1914,6371.814538574219,6649.40087890625,6482.457,6369.830224609375,6624.222265625,6625.194,6434.813244628906,6853.929223632812,6597.116,6446.862561035156,6780.2374267578125,6718.2944,6648.286840820312,6790.298303222657,6698.1855,6684.160107421875,6712.389233398438,6772.698,6703.708947753907,6857.6107177734375,6732.518,6641.716418457031,6834.297827148437,6774.735,6728.606945800781,6826.370568847657,6692.3936,6565.51,6819.2773,6734.0,6638.749,6829.251,6741.927,6663.9546,6819.899,6717.525,6619.5625,6815.4873,6712.3374,6629.1123,6795.5625
2023-10-29,6758.792969,6757.324,6651.638464,6877.496021,6654.0757,6554.045007,6742.679053,6708.0137,6624.907959,6772.762036,6782.8574,6675.491443,6841.731458,6777.846,6615.095508,6962.920227,6690.2485,6471.716602,6856.151697,6701.213,6524.916553,6833.243811,6730.5005,6566.875049,6858.637231,6697.9536,6584.393628,6808.882629,6755.839,6615.071472,6871.36012,6611.115,6566.295568847656,6662.39619140625,6523.7812,6383.323596191406,6699.756335449219,6489.4707,6376.869458007813,6637.040209960937,6639.18,6466.95478515625,6865.710705566406,6610.4233,6488.846594238281,6774.0255126953125,6714.2524,6611.989575195313,6793.497583007812,6697.418,6684.873547363281,6711.126489257813,6762.5566,6700.654736328125,6827.3853759765625,6736.1445,6636.118420410156,6850.60224609375,6772.7896,6714.5783203125,6817.688793945313,6697.8237,6570.4956,6825.152,6735.987,6641.025,6830.9487,6750.3555,6673.272,6827.439,6725.3403,6627.977,6822.7036,6721.7373,6638.4834,6804.991
2023-10-30,6735.89209,6775.248,6651.643457,6900.711426,6663.511,6562.410364,6749.615308,6699.0312,6597.996655,6761.022656,6790.1426,6719.905823,6848.142578,6776.2056,6629.239929,6913.098755,6691.924,6543.265039,6860.700647,6708.6895,6563.13429,6821.359326,6738.8906,6589.40885,6873.00614,6714.067,6594.619006,6833.267908,6766.2026,6661.571887,6861.693506,6612.1,6555.344128417969,6675.402026367187,6520.76,6369.093884277344,6646.198132324219,6484.6675,6391.82158203125,6601.641784667969,6635.7817,6446.297326660157,6864.674340820312,6615.246,6490.138537597656,6798.838842773437,6719.215,6637.68642578125,6817.411047363281,6698.054,6681.755126953125,6711.433251953125,6765.602,6716.402844238281,6844.336865234375,6738.134,6647.200756835938,6839.652990722656,6773.6523,6723.815747070313,6818.752490234375,6701.9106,6574.461,6829.3604,6737.001,6642.266,6831.736,6750.933,6674.2686,6827.5977,6723.7793,6626.279,6821.28,6722.4316,6639.212,6805.6514
