timestamp,model_name,seed,mse,mae,rmse,mape,r2_score,picp,mpiw,winkler_score,training_time_s,testing_time_s,hpo_trial_s,hpo_time_s
2025-11-30 13:16:00,tcn_hllla_1234,1234,1277128.381,1076.179586,1130.101049,0.150169977,-10.3300791,0.2814,1579.0634,15522.5045,25.0648,0.1896,50,2393.1577
2025-11-30 15:20:00,transformer_hllla_42,42,213803.6815,419.9777992,462.3891019,0.058100361,-0.921773489,0.0172,225.9886,12539.0671,133.5929,0.449,50,3750.4845
2025-11-30 16:30:00,transformer_hllla_73,73,188250.1693,405.958654,433.8780581,0.056381632,-0.692085853,0.0219,262.0119,11311.6482,116.7805,0.512,50,3688.3971
2025-11-30 18:13:00,transformer_hllla_1234,1234,56273.80612,206.733397,237.2210069,0.028720219,0.500765401,0.2586,215.4962,4607.4992,42.14,0.4445,50,4469.9285
2025-11-30 19:51:00,transformer_hllla_31415,31415,234982.0295,452.9671257,484.7494502,0.062844282,-1.112134981,0.2922,722.8374,5730.5753,41.3964,0.3788,50,4906.6584
2025-11-30 22:36:00,transformer_hllla_271828183,271828183,98796.33472,270.9024526,314.3188424,0.037474695,0.123525635,0.2886,314.3408,5651.8001,145.8799,1.0175,50,5499.0558
2025-12-02 10:56:03,gru_cqr_42,42,14839.02462,106.0369408,121.8155352,0.01476203,0.86661949,0.4734375,148.9519348,1382.80631,446.4118,12.6296,0,0.0
2025-12-02 17:51:52,gru_cqr_73,73,31970.80119,160.5571726,178.8038064,0.022356009,0.70929108,0.388059701,275.611145,2205.12298,426.5983,12.1242,0,0.0
2025-12-02 17:58:22,gru_cqr_31415,31415,12696.06837,98.00412521,112.6768316,0.01367241,0.885881443,0.4453125,140.9268951,1499.258223,809.3358,19.6552,0,0.0
2025-12-02 17:59:07,gru_cqr_1234,1234,10859.75671,87.20899832,104.2101565,0.012170529,0.903657374,0.711428571,198.3947296,773.4783851,286.1245,7.371,0,0.0
2025-12-02 18:18:42,gru_cqr_271828183,271828183,17758.66673,113.6788284,133.2616476,0.015804981,0.840376299,0.5359375,296.2203979,1478.153597,973.0545,22.6527,0,0.0
2025-12-02 18:38:04,lstm_cqr_42,42,42546.11469695942,175.91736606223213,206.2670955265513,0.02431178153856,0.6225509885944926,0.4514285714285714,271.52764892578125,2396.0097654375,219.7688,6.3977,0,0.0
2025-12-02 18:48:30,lstm_cqr_73,73,12941.718120111302,91.78369350531248,113.76167245654972,0.0127703382001255,0.8851871964075289,0.7214285714285714,226.38677978515625,849.1326400689729,300.1749,8.9571,0,0.0
2025-12-02 19:00:09,lstm_cqr_271828183,271828183,31796.32335044063,155.2728522510268,178.31523588981574,0.0215243474621579,0.7179180543173933,0.4257142857142857,231.1131286621093,2100.156004380357,212.704,10.1028,0,0.0
2025-12-02 19:02:47,lstm_cqr_31415,31415,42516.778143935226,179.61412450269162,206.1959702417465,0.0248815622133251,0.6186829615947167,0.5693430656934306,326.22100830078125,1655.4992420193885,231.5662,6.7952,0,0.0
2025-12-02 19:10:45,lstm_cqr_1234,1234,22019.03216728435,130.28937759160158,148.38811329511657,0.0180757878696095,0.8020820222674103,0.49375,212.9895935058593,1500.9420874787595,788.4109,15.3303,0,0.0
2025-12-02 19:22:47,tcn_cqr_42,42,12281.35151291256,83.26121512767855,110.82125930033712,0.0114937838052942,0.891045656688279,0.6685714285714286,193.5298614501953,914.6569161997762,223.047,7.8942,0,0.0
2025-12-02 19:43:40,tcn_cqr_73,73,29282.098516286154,155.6274472263526,171.12012890448088,0.0216438304818174,0.7337393213598985,0.5477611940298508,352.3181457519531,1160.2798531061098,643.7652,10.5301,0,0.0
2025-12-02 19:44:36,tcn_cqr_31415,31415,24077.925270462805,117.21201100848538,155.1706327578218,0.0160984221746461,0.784054118023845,0.4817518248175182,179.1090850830078,2197.535293166058,701.2251,8.1554,0,0.0
2025-12-02 19:55:12,tcn_cqr_1234,1234,11321.137569599165,87.09151847971081,106.40083444033306,0.0120813573483996,0.8970574540420017,0.7626865671641792,301.6300964355469,713.6464020995799,627.9266,16.113,0,0.0
2025-12-02 19:55:20,tcn_cqr_271828183,271828183,22676.968646644764,131.45157531687957,150.58874010577537,0.0182760997096214,0.7966187725919796,0.3007299270072993,194.7789001464844,2286.998988492929,592.6785,6.3621,0,0.0
2025-12-02 20:08:21,transformer_cqr_42,42,193507.2034599729,400.89914549917,439.89453674713087,0.0554329909661545,-0.7393386818513399,0.1671875,392.1043395996094,8205.524825848634,396.7874,8.2041,0,0.0
2025-12-02 20:29:28,transformer_cqr_73,73,84307.85745683097,245.28651487180665,290.35815376329793,0.0338393681713574,0.2438744438513083,0.4131386861313869,448.9964294433594,3458.247657482208,271.5776,6.3594,0,0.0
2025-12-02 20:45:28,transformer_cqr_271828183,271828183,108835.2846728462,287.0520082171876,329.90193190226427,0.0397705154126572,0.0344648178006593,0.2742857142857143,421.9071044921875,6065.272134138394,880.8892,9.8255,0,0.0
2025-12-02 20:53:46,transformer_cqr_1234,1234,96839.04518474903,277.10278737419645,311.18972538428875,0.0384536400141174,0.1408897820451518,0.29,388.0001831054688,5615.175966621875,185.7431,4.8559,0,0.0
2025-12-02 21:10:35,transformer_cqr_31415,31415,230056.01120326918,437.31238848516796,479.6415444926233,0.060730772585298555,-1.0918879715587475,0.2044776119402985,416.9303283691406,9403.719301965952,933.0564,14.1452,0,0.0
