date,actual,gru_mcd_1234,gru_mcd_1234_L,gru_mcd_1234_U,gru_mcd_42,gru_mcd_42_L,gru_mcd_42_U,gru_mcd_73,gru_mcd_73_L,gru_mcd_73_U,gru_mcd_31415,gru_mcd_31415_L,gru_mcd_31415_U,gru_mcd_271828183,gru_mcd_271828183_L,gru_mcd_271828183_U,lstm_mcd_31415,lstm_mcd_31415_L,lstm_mcd_31415_U,lstm_mcd_73,lstm_mcd_73_L,lstm_mcd_73_U,lstm_mcd_271828183,lstm_mcd_271828183_L,lstm_mcd_271828183_U,lstm_mcd_42,lstm_mcd_42_L,lstm_mcd_42_U,lstm_mcd_1234,lstm_mcd_1234_L,lstm_mcd_1234_U,transformer_mcd_1234,transformer_mcd_1234_L,transformer_mcd_1234_U,transformer_mcd_31415,transformer_mcd_31415_L,transformer_mcd_31415_U,transformer_mcd_73,transformer_mcd_73_L,transformer_mcd_73_U,transformer_mcd_42,transformer_mcd_42_L,transformer_mcd_42_U,transformer_mcd_271828183,transformer_mcd_271828183_L,transformer_mcd_271828183_U,tcn_mcd_73,tcn_mcd_73_L,tcn_mcd_73_U,tcn_mcd_42,tcn_mcd_42_L,tcn_mcd_42_U,tcn_mcd_31415,tcn_mcd_31415_L,tcn_mcd_31415_U,tcn_mcd_1234,tcn_mcd_1234_L,tcn_mcd_1234_U,tcn_mcd_271828183,tcn_mcd_271828183_L,tcn_mcd_271828183_U,gru_hllla_31415,gru_hllla_31415_L,gru_hllla_31415_U,gru_hllla_73,gru_hllla_73_L,gru_hllla_73_U,gru_hllla_42,gru_hllla_42_L,gru_hllla_42_U,gru_hllla_1234,gru_hllla_1234_L,gru_hllla_1234_U,gru_hllla_271828183,gru_hllla_271828183_L,gru_hllla_271828183_U,lstm_hllla_1234,lstm_hllla_1234_L,lstm_hllla_1234_U,lstm_hllla_271828183,lstm_hllla_271828183_L,lstm_hllla_271828183_U,lstm_hllla_42,lstm_hllla_42_L,lstm_hllla_42_U,lstm_hllla_31415,lstm_hllla_31415_L,lstm_hllla_31415_U,lstm_hllla_73,lstm_hllla_73_L,lstm_hllla_73_U,tcn_hllla_271828183,tcn_hllla_271828183_L,tcn_hllla_271828183_U,tcn_hllla_42,tcn_hllla_42_L,tcn_hllla_42_U,tcn_hllla_31415,tcn_hllla_31415_L,tcn_hllla_31415_U,tcn_hllla_73,tcn_hllla_73_L,tcn_hllla_73_U,tcn_hllla_1234,tcn_hllla_1234_L,tcn_hllla_1234_U,transformer_hllla_42,transformer_hllla_42_L,transformer_hllla_42_U,transformer_hllla_73,transformer_hllla_73_L,transformer_hllla_73_U,transformer_hllla_1234,transformer_hllla_1234_L,transformer_hllla_1234_U,transformer_hllla_31415,transformer_hllla_31415_L,transformer_hllla_31415_U,transformer_hllla_271828183,transformer_hllla_271828183_L,transformer_hllla_271828183_U,gru_cp_42,gru_cp_42_L,gru_cp_42_U,gru_cqr_42,gru_cqr_42_L,gru_cqr_42_U,gru_cqr_73,gru_cqr_73_L,gru_cqr_73_U,gru_cqr_31415,gru_cqr_31415_L,gru_cqr_31415_U,gru_cqr_1234,gru_cqr_1234_L,gru_cqr_1234_U,gru_cqr_271828183,gru_cqr_271828183_L,gru_cqr_271828183_U,lstm_cqr_42,lstm_cqr_42_L,lstm_cqr_42_U,lstm_cqr_73,lstm_cqr_73_L,lstm_cqr_73_U,lstm_cqr_271828183,lstm_cqr_271828183_L,lstm_cqr_271828183_U,lstm_cqr_31415,lstm_cqr_31415_L,lstm_cqr_31415_U,lstm_cqr_1234,lstm_cqr_1234_L,lstm_cqr_1234_U,tcn_cqr_42,tcn_cqr_42_L,tcn_cqr_42_U,tcn_cqr_73,tcn_cqr_73_L,tcn_cqr_73_U,tcn_cqr_31415,tcn_cqr_31415_L,tcn_cqr_31415_U,tcn_cqr_1234,tcn_cqr_1234_L,tcn_cqr_1234_U,tcn_cqr_271828183,tcn_cqr_271828183_L,tcn_cqr_271828183_U,transformer_cqr_42,transformer_cqr_42_L,transformer_cqr_42_U,transformer_cqr_73,transformer_cqr_73_L,transformer_cqr_73_U,transformer_cqr_271828183,transformer_cqr_271828183_L,transformer_cqr_271828183_U,transformer_cqr_1234,transformer_cqr_1234_L,transformer_cqr_1234_U,transformer_cqr_31415,transformer_cqr_31415_L,transformer_cqr_31415_U
2023-11-09,6838.23291,6803.9556,6674.513135,6920.856995,6715.9233,6591.986145,6823.231909,6764.08,6682.662952,6835.285266,6816.576,6730.449231,6874.663867,6841.6514,6697.61134,6978.814355,6735.119,6576.354919,6895.716089,6761.928,6631.631006,6892.474841,6790.3496,6657.118311,6932.082263,6753.494,6631.772595,6895.892859,6814.6514,6665.891333,6929.801367,6638.5176,6589.54423828125,6708.858154296875,6554.29,6424.904748535157,6699.684313964844,6527.946,6432.948791503906,6637.138037109375,6655.324,6426.182263183594,6914.609265136719,6648.977,6510.275732421875,6837.432971191406,6769.2437,6693.949768066406,6864.488171386719,6748.3237,6735.347497558594,6762.188403320312,6809.7876,6737.527319335937,6896.447082519531,6796.9043,6717.883996582032,6880.173583984375,6829.011,6780.835302734375,6872.132531738282,6749.7705,6628.6143,6870.927,6790.2974,6704.028,6876.567,6793.1,6723.6807,6862.5195,6762.059,6674.886,6849.232,6758.7114,6683.172,6834.251,6674.32,6577.139,6771.5005,6785.866,6698.052,6873.6807,6740.8735,6635.4277,6846.3193,6720.3696,6630.4487,6810.2905,6714.828,6621.3247,6808.3315,5880.924,4364.5806,7397.267,6545.1123,5930.8135,7159.411,11112.982,-1216857.4,1239083.4,6697.2886,6360.172,7034.4053,5868.4463,4620.636,7116.2563,6647.866,6536.661565913965,6759.070855961035,6606.01,6480.929525771567,6731.090005478433,6741.2295,6637.276518158293,6845.182466216707,6555.7,6235.038908007428,6876.361482617572,6735.3027,6584.462363446292,6886.143105303708,6780.4556,6697.257,6863.6543,6767.12,6721.0054,6878.241,6746.282,6611.4062,6858.3604,6772.9062,6735.8984,6864.1704,6787.3765,6700.875,6901.378,6798.1704,6651.3423,6906.0625,6743.0576,6617.2646,6888.918,6791.443,6694.017,6887.339,6736.69,6636.2007,6856.1265,6741.7163,6597.357,6899.448,6750.0596,6662.9336,6871.3374,6784.5576,6685.211,6845.439,6686.707,6526.0273,6828.6187,6774.026,6698.983,6860.8984,6775.514,6622.919,6892.2314,6737.694,6643.5654,6819.5547,6640.0264,6467.782,6848.97,6743.21,6516.3584,6933.16,6719.199,6462.288,6868.7134,6690.268,6461.893,6836.2227,6627.5405,6444.611,6852.112
2023-11-10,6809.263184,6824.0454,6720.030212,6931.257959,6722.642,6606.269324,6822.519946,6756.331,6663.294128,6841.453589,6821.608,6734.511169,6888.094543,6844.773,6679.3526,6984.093848,6757.429,6561.516296,6910.024365,6752.275,6607.305737,6875.768884,6795.9717,6638.627283,6902.489355,6779.192,6635.985034,6904.140344,6817.1226,6671.24939,6930.408289,6660.406,6598.883605957031,6741.200329589843,6572.726,6434.773095703125,6742.164538574219,6548.7793,6447.834912109375,6672.519799804687,6684.965,6478.632055664062,6902.985754394531,6670.1724,6525.295776367188,6857.615649414062,6795.0474,6710.846459960938,6858.489697265625,6776.198,6764.927111816406,6787.604516601563,6843.5566,6779.873315429688,6921.183020019531,6826.665,6738.499206542969,6943.905993652344,6855.772,6800.020971679687,6905.197814941406,6758.151,6636.495,6879.8066,6801.003,6714.9443,6887.0615,6801.5605,6732.316,6870.805,6771.9624,6685.9663,6857.9585,6782.0,6706.5835,6857.4165,6694.2197,6598.159,6790.2803,6804.5547,6717.5796,6891.53,6755.072,6649.824,6860.3193,6734.9956,6646.177,6823.8145,6726.7812,6633.1304,6820.432,5880.8623,4364.585,7397.1396,6550.391,5939.2007,7161.5815,11173.197,-1314165.5,1336512.0,6716.034,6384.8467,7047.2217,5866.133,4606.3887,7125.877,6646.5366,6535.416694632593,6757.656547554907,6627.339,6503.171924782933,6751.505809592067,6765.088,6661.5382945183965,6868.637486731604,6556.4556,6233.452998826962,6879.458133985538,6752.6323,6600.795130363622,6904.469518073878,6787.5415,6704.343,6870.74,6782.686,6738.7056,6890.073,6755.596,6619.911,6864.6187,6783.6846,6739.5107,6866.2124,6795.7007,6707.258,6904.2056,6801.2227,6653.0303,6908.2256,6754.2334,6628.9336,6899.5444,6798.7695,6700.4556,6894.1235,6751.044,6651.013,6869.5845,6754.583,6610.393,6913.6455,6754.1445,6666.8765,6873.081,6814.4814,6716.3164,6874.8037,6713.7812,6552.118,6855.718,6803.375,6729.7827,6888.828,6804.1265,6650.6377,6920.3955,6765.5225,6668.8374,6847.2686,6651.9014,6479.259,6860.6665,6769.0728,6538.75,6962.4443,6733.1743,6475.947,6881.4077,6707.7954,6484.0654,6855.104,6640.8115,6455.9565,6864.517
2023-11-11,6809.263184,6801.4614,6664.677539,6930.765698,6706.839,6576.513281,6812.35481,6755.7686,6662.204041,6843.04834,6830.6187,6734.856091,6892.730737,6841.592,6697.19187,6989.97876,6734.759,6570.813098,6884.950537,6746.6045,6620.600586,6861.431616,6774.906,6638.983069,6911.656885,6759.937,6640.467297,6893.622742,6794.213,6687.730823,6909.554187,6637.3813,6587.017993164062,6696.714416503906,6556.872,6399.364111328125,6708.310314941406,6525.3623,6412.423522949219,6717.224841308594,6641.737,6465.491101074219,6839.6566162109375,6650.233,6485.608703613281,6857.501916503906,6773.084,6693.228601074219,6843.600646972656,6749.437,6737.619165039063,6761.92763671875,6811.4106,6759.627856445312,6901.102380371093,6794.627,6677.257299804687,6921.923681640625,6829.8076,6780.544616699219,6872.047692871094,6738.209,6615.3906,6861.0273,6785.1865,6698.2676,6872.1055,6790.4365,6720.184,6860.689,6761.7783,6674.3384,6849.2183,6758.4673,6682.4224,6834.512,6670.2407,6572.543,6767.9385,6781.662,6692.1987,6871.1255,6736.0225,6629.9204,6842.1245,6710.046,6619.709,6800.383,6713.0674,6617.9336,6808.201,5894.9688,4363.5557,7426.382,6548.039,5935.4653,7160.613,11235.113,-1422280.2,1444750.5,6700.3945,6364.2676,7036.5215,5858.976,4561.58,7156.372,6640.9883,6529.578779852352,6752.3977826476485,6600.4805,6473.906805376143,6727.054132123857,6739.311,6635.289793128718,6843.332277183782,6527.5933,6199.114627870236,6856.071895567264,6740.1333,6588.583979268318,6891.682622294182,6778.268,6695.0693,6861.467,6769.186,6727.655,6883.314,6739.404,6602.6797,6852.389,6766.4897,6727.8555,6856.7705,6780.155,6692.2915,6891.175,6786.4556,6637.5884,6896.404,6729.096,6605.3643,6873.6274,6785.2217,6687.254,6880.1924,6727.388,6627.509,6845.3213,6734.677,6592.388,6890.7163,6740.0938,6653.2188,6860.093,6788.1343,6689.0615,6849.292,6688.9634,6528.853,6830.417,6777.768,6702.975,6866.0107,6780.5967,6626.753,6898.4893,6741.536,6648.0938,6824.4287,6632.905,6458.393,6842.417,6746.97,6519.1807,6938.2563,6717.422,6459.5347,6867.2393,6680.932,6454.6733,6829.0547,6627.954,6445.0405,6853.7837
2023-11-12,6809.263184,6798.6904,6675.329382,6935.829077,6697.806,6578.437671,6803.048047,6746.6006,6666.451978,6820.237805,6810.467,6718.993384,6874.047522,6822.0737,6640.062598,6974.5198,6734.971,6566.949072,6888.234229,6744.275,6577.366736,6873.780713,6766.5264,6608.285962,6894.115369,6744.6064,6617.813916,6865.429651,6786.285,6644.079749,6913.134741,6629.8506,6564.886547851563,6691.429479980468,6550.6807,6404.81650390625,6719.618933105468,6522.5225,6422.322912597656,6630.786401367188,6632.987,6406.9064453125,6867.5076171875,6644.892,6496.448547363281,6874.195141601563,6781.0586,6703.228479003907,6893.267883300781,6749.5664,6738.142260742187,6762.396801757813,6820.927,6760.641369628906,6912.775085449219,6798.3994,6726.829992675781,6890.833264160156,6826.6777,6768.050158691406,6860.8904296875,6735.4346,6612.169,6858.7,6789.0376,6702.207,6875.868,6791.545,6721.468,6861.622,6761.7446,6674.6797,6848.8096,6758.084,6681.891,6834.277,6673.2812,6576.0425,6770.52,6789.923,6701.43,6878.4155,6735.742,6630.0166,6841.468,6715.9023,6626.931,6804.8735,6714.0337,6618.5527,6809.5146,5894.171,4363.618,7424.7236,6544.395,5929.6724,7159.1177,11232.846,-1418169.2,1440635.0,6697.4834,6360.429,7034.5376,5856.122,4543.399,7168.845,6641.6875,6530.358183116494,6753.016816883506,6601.3833,6474.781992214503,6727.984609347997,6739.0747,6635.112190411262,6843.037223651238,6527.5986,6199.636509350235,6855.560756274765,6734.2954,6582.7023872595,6885.888433053,6778.6133,6695.4146,6861.812,6769.3345,6723.6436,6877.97,6739.331,6601.7173,6849.458,6768.7134,6723.0835,6853.0166,6777.089,6690.3174,6886.0796,6781.0664,6631.439,6889.925,6739.449,6616.3076,6883.8516,6785.167,6687.0366,6880.0024,6730.754,6631.1147,6848.0107,6736.108,6594.456,6892.197,6736.1875,6649.35,6855.923,6787.983,6689.0625,6849.208,6688.1577,6527.946,6829.258,6777.608,6702.843,6865.956,6780.462,6626.754,6898.2485,6741.4727,6648.0615,6824.372,6632.2515,6457.5586,6841.7227,6746.8174,6519.077,6938.0874,6717.1626,6459.409,6867.0806,6680.1265,6453.814,6828.2783,6626.824,6443.9443,6852.514
2023-11-13,6838.312012,6793.0044,6638.428613,6920.967358,6716.377,6598.645239,6821.844946,6745.812,6662.463306,6814.992407,6817.4624,6751.566211,6884.433704,6831.386,6635.437549,6978.758972,6731.5225,6551.230701,6899.870715,6740.7373,6628.624634,6870.736646,6777.7256,6603.426575,6947.56272,6745.5063,6619.39458,6887.910413,6783.705,6629.489941,6902.71604,6631.5757,6573.094152832031,6683.295593261719,6549.41,6413.642663574219,6694.365454101562,6526.996,6401.948034667968,6662.245776367187,6656.9575,6421.363757324219,6887.265942382813,6653.7017,6514.520471191407,6835.171057128906,6760.3057,6691.343212890625,6838.62216796875,6749.686,6736.432202148438,6763.232739257813,6822.984,6770.203369140625,6906.41669921875,6785.467,6677.993408203125,6890.755529785156,6827.3745,6780.124792480468,6868.466235351562,6735.8047,6612.3794,6859.23,6786.2725,6699.429,6873.1157,6790.1484,6720.096,6860.2007,6760.5674,6673.428,6847.7065,6759.5933,6683.469,6835.7173,6673.354,6576.1714,6770.5366,6784.474,6695.4336,6873.5146,6735.03,6629.422,6840.6377,6711.649,6622.3223,6800.9756,6715.3945,6619.8555,6810.9336,5892.477,4363.7485,7421.2056,6541.7275,5925.427,7158.0283,11208.384,-1374562.6,1396979.4,6693.7344,6355.4814,7031.9873,5855.921,4542.1104,7169.7314,6641.9497,6530.626888882211,6753.272525180289,6601.9624,6475.343230462417,6728.581574225083,6738.389,6634.470140599657,6842.308179712843,6527.672,6200.009110268527,6855.334639731473,6729.634,6578.105380646415,6881.162197478585,6775.068,6691.869,6858.2666,6768.577,6724.643,6877.526,6739.0107,6601.9,6849.5967,6768.3345,6723.8345,6853.128,6777.513,6691.3633,6885.694,6780.878,6630.9194,6887.913,6732.4453,6609.3486,6876.716,6784.694,6686.7983,6879.5454,6728.6143,6629.107,6845.2725,6735.7295,6594.4937,6891.4727,6736.893,6650.4697,6856.471,6788.0444,6689.1665,6849.3423,6687.28,6527.019,6828.2773,6777.802,6702.956,6866.0117,6780.59,6626.758,6898.5,6741.255,6647.6055,6824.1494,6631.728,6456.8164,6841.0693,6746.7744,6519.0557,6938.035,6718.547,6460.7744,6868.617,6679.681,6453.642,6827.858,6626.289,6443.376,6852.0405
2023-11-14,6862.055176,6827.215,6718.499841,6948.151294,6734.958,6628.825012,6852.86947,6769.765,6684.29707,6845.576099,6841.3184,6761.698145,6903.219055,6842.3545,6637.19408,6979.814819,6757.31,6575.477209,6917.109546,6757.927,6614.723425,6903.029724,6796.96,6651.396973,6927.769763,6762.6055,6609.872473,6879.449536,6806.9336,6662.247449,6977.069409,6650.1426,6599.374462890625,6724.257958984375,6567.759,6421.254931640625,6736.355554199219,6547.24,6412.731323242188,6720.971594238281,6647.8496,6444.143908691406,6884.788134765625,6651.0674,6491.903210449219,6828.917736816406,6803.7886,6724.134716796875,6875.365014648437,6779.1445,6766.3390625,6792.438635253906,6852.6313,6788.752526855469,6932.865979003906,6830.4517,6742.770764160156,6952.851208496094,6854.7544,6793.97734375,6894.958911132812,6759.37,6636.2466,6882.4937,6816.7725,6730.4536,6903.0913,6820.8276,6751.6924,6889.963,6789.9375,6704.2393,6875.6357,6790.834,6715.37,6866.298,6697.81,6601.9854,6793.635,6815.8267,6729.422,6902.2314,6760.6045,6656.2764,6864.9326,6741.385,6653.679,6829.0903,6735.7544,6641.0737,6830.435,5894.0234,4363.63,7424.417,6538.4297,5920.1724,7156.687,11210.49,-1378265.1,1400686.1,6713.3457,6381.3145,7045.377,5864.1694,4594.206,7134.133,6660.618,6548.851917714719,6772.384410410281,6624.7017,6498.621112206503,6750.782208105997,6763.5703,6659.843824381688,6867.296800618312,6557.0264,6234.394318095701,6879.658416279299,6746.516,6594.678517756578,6898.353708805922,6803.3467,6720.148,6886.5454,6799.5454,6755.204,6903.5576,6766.065,6629.5127,6873.2603,6794.4507,6743.578,6872.044,6802.6123,6717.064,6907.823,6799.419,6649.2334,6901.8647,6759.229,6636.409,6903.15,6803.5835,6705.8647,6898.169,6753.0557,6654.7734,6868.6143,6755.827,6614.681,6912.807,6757.586,6671.776,6875.3174,6815.4854,6717.1006,6876.5635,6711.9873,6550.654,6853.4595,6804.0,6729.9546,6889.4453,6805.839,6651.854,6922.4756,6766.325,6669.8447,6848.8438,6648.8564,6473.4053,6856.553,6763.586,6533.9746,6956.4033,6738.419,6480.669,6886.716,6700.914,6475.6924,6846.6914,6636.508,6451.9683,6861.052
2023-11-15,6958.205078,6866.705,6745.857153,6948.601282,6763.3545,6631.793115,6870.802563,6796.913,6694.826697,6874.914941,6883.3613,6807.874634,6942.627136,6866.4346,6701.092883,7012.436633,6787.5527,6598.921729,6991.769763,6775.701,6564.639636,6930.050623,6807.1514,6657.097229,6924.97124,6795.355,6655.765247,6939.485986,6844.906,6732.814709,6951.704785,6668.405,6609.192944335938,6718.840405273438,6563.8267,6416.430676269531,6762.594543457031,6573.9536,6448.968896484375,6729.045874023437,6653.6187,6454.523071289063,6906.909326171874,6689.232,6535.597534179688,6878.216809082031,6825.3833,6735.29482421875,6922.8858642578125,6806.1987,6793.015380859375,6818.375769042968,6876.4233,6810.74970703125,6950.41875,6860.4985,6765.537182617188,6953.109790039062,6886.4263,6835.636218261719,6938.499865722656,6781.869,6658.416,6905.3223,6847.3296,6761.6274,6933.0317,6858.794,6790.208,6927.38,6823.815,6738.603,6909.027,6821.765,6747.324,6896.206,6716.747,6621.771,6811.723,6836.6094,6751.417,6921.802,6787.5747,6684.844,6890.305,6762.5537,6675.2686,6849.839,6762.052,6668.174,6855.9297,5916.404,4361.703,7471.1045,6528.117,5903.7,7152.534,11185.053,-1334214.9,1356584.9,6742.3574,6419.3184,7065.3965,5877.4155,4674.8184,7080.0127,6683.6045,6570.650613078079,6796.558371296921,6630.11,6502.0284590166375,6758.191267545863,6783.508,6679.410632861358,6887.604992138642,6563.853,6249.854963579855,6877.8510911076455,6769.857,6617.975570628487,6921.738296559013,6836.0864,6752.8877,6919.285,6826.022,6786.958,6930.1045,6793.4453,6659.089,6900.5337,6822.9014,6770.825,6901.2393,6831.3516,6747.3228,6935.311,6822.3228,6672.3335,6921.6064,6763.8857,6642.1533,6906.454,6822.546,6725.917,6916.318,6767.913,6672.229,6881.7617,6763.267,6623.9243,6918.9155,6778.4077,6693.341,6895.1694,6840.1143,6742.371,6902.5938,6732.2783,6569.551,6874.407,6825.436,6752.707,6908.9663,6826.6304,6671.7954,6942.669,6786.0244,6688.818,6869.37,6663.96,6485.7266,6866.8604,6770.956,6540.7144,6964.259,6753.421,6495.107,6902.1865,6710.8804,6491.4507,6858.966,6641.47,6456.424,6866.081
2023-11-16,6958.007813,6927.0737,6803.298816,7017.92821,6828.7593,6724.959607,6943.949951,6854.913,6759.721667,6935.376013,6938.16,6871.275024,7001.564539,6944.635,6799.899231,7068.158569,6836.5044,6610.39845,7016.644812,6838.4214,6697.553101,6975.309583,6875.195,6718.732617,7013.091101,6866.7954,6704.27655,7006.271045,6896.67,6719.95979,7042.638013,6731.5376,6661.645727539062,6788.084741210937,6643.5957,6493.132629394531,6835.518298339844,6637.5825,6533.027673339844,6756.511059570313,6737.0723,6542.963024902344,6969.226000976562,6735.493,6600.881823730469,6913.170959472656,6912.5737,6826.7708984375,6999.254370117187,6891.5625,6879.702307128906,6902.936437988281,6961.425,6899.5677490234375,7015.937890625,6941.83,6859.328942871094,7026.7171630859375,6981.866,6942.840478515625,7018.034716796875,6857.4883,6736.8833,6978.0933,6921.6636,6839.666,7003.661,6913.4478,6849.034,6977.8613,6883.505,6803.8433,6963.1665,6893.6646,6821.842,6965.4873,6795.6514,6704.6055,6886.6973,6905.49,6824.9033,6986.077,6859.1035,6759.641,6958.566,6835.6367,6753.8945,6917.379,6836.041,6746.53,6925.5522,5920.3203,4361.326,7479.3145,6564.171,5961.0215,7167.3203,11115.924,-1221439.6,1243671.4,6810.257,6507.3145,7113.199,5899.9814,4804.0103,6995.9526,6699.107,6586.944496775995,6811.269370411505,6714.049,6591.160548581243,6836.937107668757,6862.622,6761.290970685358,6963.953169939642,6628.8,6306.43858372214,6951.16102565286,6812.7085,6660.488087714736,6964.928904472764,6893.322,6810.123,6976.5205,6893.6147,6857.8877,6988.5107,6850.911,6718.2383,6953.5713,6888.361,6854.819,6952.2373,6897.004,6821.186,6997.9336,6884.4907,6733.832,6973.0576,6840.7666,6718.6787,6986.0977,6880.3345,6782.876,6975.3525,6840.074,6743.882,6956.443,6828.6826,6688.1265,6991.075,6839.6484,6755.0537,6954.6147,6927.1265,6831.2197,6988.211,6816.786,6648.667,6960.296,6894.697,6817.6094,6971.824,6904.751,6749.1187,7017.9326,6866.6704,6766.9756,6946.2646,6712.8623,6535.493,6918.9443,6834.861,6597.5107,7035.3975,6804.742,6545.897,6950.138,6784.077,6573.4556,6926.8,6683.298,6492.2905,6904.439
2023-11-17,6977.667969,6912.6587,6773.726392,7038.145654,6835.703,6721.716772,6944.010986,6863.2964,6770.964917,6939.116248,6936.9775,6864.654211,6999.818896,6947.6045,6747.007849,7105.96792,6857.118,6620.184961,7054.639429,6865.655,6700.4703,6998.092188,6917.2974,6766.946326,7051.207141,6871.1064,6729.08916,6969.029822,6921.8364,6800.423438,7064.89248,6731.754,6662.926306152343,6797.709558105469,6647.0957,6498.992260742188,6799.874743652344,6632.3735,6502.395678710937,6778.660327148437,6731.8555,6535.512976074218,6920.9958984375,6716.6187,6548.525598144532,6886.97646484375,6918.9355,6815.021691894532,7007.103405761719,6888.5283,6874.768347167968,6901.924450683594,6962.757,6898.892895507813,7051.00869140625,6938.783,6835.071435546875,7035.683337402344,6974.86,6918.228332519531,7017.853991699219,6857.882,6738.384,6977.38,6909.3115,6826.147,6992.476,6909.0195,6843.608,6974.431,6878.067,6796.1265,6960.0073,6886.4795,6814.7554,6958.2036,6787.374,6694.36,6880.388,6891.8066,6808.5044,6975.109,6855.25,6754.128,6956.372,6815.8643,6729.986,6901.7427,6834.4873,6744.5127,6924.462,5921.6626,4361.1943,7482.131,6570.5405,5971.072,7170.0093,11197.299,-1355243.8,1377638.2,6811.5693,6509.0024,7114.136,5888.714,4740.7417,7036.686,6704.215,6591.004110829964,6817.425576670036,6711.1074,6587.492135869432,6834.722707880568,6860.626,6758.996300573194,6962.255652551806,6604.471,6278.59324665287,6930.34913615963,6818.5483,6666.251629134491,6970.845050553009,6883.952,6800.7534,6967.151,6895.1665,6864.414,7001.9634,6852.0146,6718.2383,6960.6494,6886.3135,6861.7773,6970.2983,6904.9756,6827.3154,7009.5273,6900.349,6749.3916,6995.1313,6832.5234,6710.04,6978.8643,6896.8545,6799.4727,6992.697,6846.439,6749.4937,6965.267,6847.2695,6707.0303,7009.8345,6859.3516,6775.4517,6977.75,6925.827,6828.6616,6987.8945,6814.0845,6645.3984,6956.6484,6893.167,6813.991,6969.047,6905.8335,6749.168,7020.1,6868.7656,6769.782,6948.632,6712.655,6532.532,6918.085,6838.3096,6600.4414,7039.634,6809.117,6548.864,6955.042,6779.303,6571.7646,6922.1187,6691.1143,6498.9546,6914.048
2023-11-18,6977.667969,6946.7075,6798.06311,7064.872595,6850.6367,6738.329187,6946.254968,6888.2686,6808.126245,6955.802148,6945.4243,6862.603662,7011.927014,6972.4087,6820.891724,7129.060413,6888.7314,6691.668188,7090.844995,6866.8027,6714.755139,7018.218591,6911.9375,6757.401331,7072.892505,6891.0957,6755.979724,7018.069177,6932.717,6788.479553,7069.161755,6752.845,6692.914965820312,6816.91787109375,6659.4106,6533.075122070312,6843.95068359375,6627.119,6516.750231933594,6786.125964355469,6725.833,6537.699011230468,6929.129833984375,6721.4863,6562.686401367188,6917.823303222656,6932.0605,6845.441748046875,7010.091064453125,6910.54,6898.762951660156,6921.397033691406,6988.1445,6918.889660644531,7078.406726074219,6960.8623,6860.292309570313,7048.625634765625,6999.648,6938.82373046875,7040.933203125,6876.121,6757.169,6995.073,6942.672,6860.1855,7025.158,6941.1665,6875.871,7006.462,6909.8545,6829.657,6990.052,6915.1904,6843.5703,6986.8105,6814.2344,6722.8706,6905.598,6940.4683,6860.551,7020.3857,6878.981,6779.007,6978.955,6855.6157,6773.066,6938.1655,6852.7847,6763.087,6942.4824,5917.951,4361.5557,7474.3467,6572.651,5974.3965,7170.9053,11162.278,-1295964.2,1318288.8,6835.2817,6539.423,7131.1406,5895.73,4780.42,7011.04,6717.8267,6604.467254141175,6831.186066171325,6720.072,6596.758652944344,6843.384901743156,6876.74,6775.025697264702,6978.454771485298,6602.3975,6286.754041035547,6918.040880839453,6825.2324,6672.7851023186495,6977.679741431351,6915.607,6832.408,6998.8057,6923.13,6888.997,7018.346,6874.5874,6743.3853,6979.626,6913.65,6880.9077,6987.6484,6924.9717,6848.0835,7027.2056,6920.6484,6768.5635,7016.6104,6868.556,6745.4595,7017.16,6915.819,6818.6914,7012.85,6866.3335,6768.9272,6986.546,6861.6143,6720.1953,7026.63,6870.9814,6787.4272,6990.3525,6947.932,6851.5,7007.9414,6834.7827,6667.4414,6976.643,6908.154,6832.508,6986.1094,6922.013,6764.786,7036.005,6886.8804,6788.958,6966.732,6722.9233,6543.071,6925.325,6851.246,6611.6147,7054.12,6819.413,6557.9233,6964.659,6794.794,6589.022,6939.126,6705.2173,6510.7993,6929.2085
